Time_Step,Position_X,Twist_Linear_X,Twist_Linear_Y,Throttle_PWM,Twist_Angular_Z,Steer_PWM
98,-1.4591516603760888,0.8418386632779026,0.4197812623868568,1570,0.992702279429156,1780
99,-1.463403679454186,0.8549246175874187,0.4048297702457752,1570,0.992702279429156,1780
100,-1.472996401484806,0.8549246175874187,0.396420163448206,1570,0.992702279429156,1780
101,-1.4958949515034847,0.8555142016237921,0.4217510991474401,1570,0.992702279429156,1780
102,-1.5683380258789046,0.8555142016237921,0.4315528158049215,1570,0.9844641469237376,1780
103,-1.6005203063669855,0.8641504289985371,0.407582525838421,1570,1.0083281103455055,1780
104,-1.6577585078682202,0.8738845618413528,0.4432686714401891,1570,1.0172936080082322,1780
105,-1.7005488275946163,0.8749878802672262,0.4304884880583239,1570,1.0198739774535888,1780
106,-1.7694605126881362,0.8906328947207793,0.4341237117126971,1570,1.0083281103455055,1780
107,-1.8195362477115111,0.9004145921559963,0.4186902551657753,1570,1.0198739774535888,1780
108,-1.955287125527448,0.9054567445458204,0.4083701308391163,1570,1.0083281103455055,1780
109,-2.046487627788929,0.9054567445458204,0.4285092853336688,1570,1.0198739774535888,1780
110,-2.140722612483544,0.9054567445458204,0.4238030818595008,1570,1.0198739774535888,1780
111,-2.2038724006792654,0.9203313279099412,0.4165076629076814,1570,1.0063210717317903,1780
112,-2.3008089755171217,0.9199711340998054,0.4278389615805141,1570,1.0063210717317903,1780
113,-2.4717643059238106,0.9199711340998054,0.4174995184001231,1570,1.0063865829699763,1780
114,-2.53726571253142,0.9199711340998054,0.3524215223075151,1570,1.0063210717317903,1780
115,-2.604945151219478,0.9199711340998054,0.3916928393162071,1570,1.0063210717317903,1780
116,-2.7365327082501327,0.9199711340998054,0.414066648207854,1570,1.0063210717317903,1780
117,-2.831464447650885,0.9370407018172756,0.3989910222917455,1569,0.997600545038095,1780
118,-2.8947115465489586,0.9307413481802008,0.3812717782476501,1570,1.00014977935398,1780
119,-2.9858407994594467,0.9307413481802008,0.3851109196194229,1570,0.9972984933486062,1780
120,-3.0717970232792378,0.9307413481802008,0.3662774173221007,1570,0.9968714578088044,1780
121,-3.171701553651905,0.9200782194821094,0.4024559684836297,1570,0.9968714578088044,1780
122,-3.2433176322792585,0.9200782194821094,0.3433869362327868,1569,0.99577392619225,1780
123,-3.2433176322792585,0.9188391736193194,0.3433869362327868,1570,0.99577392619225,1780
124,-3.305731997274059,0.9188391736193194,0.3709294425291604,1570,0.9994436451442972,1780
125,-3.36240660112965,0.918093363746738,0.3468545114114555,1570,0.9967284042964442,1780
126,-3.427502851118924,0.9146370296582162,0.337266461584117,1570,0.9967284042964442,1780
127,-3.465702640008142,0.9146370296582162,0.3271315334518809,1570,0.9967284042964442,1780
128,-3.4962390359270503,0.912362267513024,0.3029502321936544,1570,0.9900498668574544,1780
129,-3.5018418549024872,0.8506533455952074,0.3883507385276509,1570,0.9967284042964442,1780
130,-3.5097514870604325,0.8506533455952074,0.3534007463781629,1570,0.9900498668574544,1780
131,-3.4987593384263183,0.8349621775243151,0.4210791200458201,1569,0.9900498668574544,1780
132,-3.4891047272487987,0.8349621775243151,0.3675141168607585,1570,0.9826669285408436,1780
133,-3.453568198919378,0.8286449505429317,0.4233403947629371,1569,0.9826669285408436,1780
134,-3.418376368114121,0.8286449505429317,0.3945355777969791,1569,0.9826669285408436,1780
135,-3.3171284468729016,0.8286449505429317,0.4343979993962027,1570,0.9826669285408436,1780
136,-3.2752484728913798,0.8394821427908237,0.4229295163176653,1570,0.9826669285408436,1780
137,-3.208248761610589,0.8394821427908237,0.4313493350447478,1570,0.9818148925753706,1780
138,-3.158506743588205,0.8438319346108498,0.4473858864766289,1570,0.9802616436841612,1780
139,-3.08014382605005,0.8438319346108498,0.4544356528078184,1570,0.9818148925753706,1780
140,-2.999895050925346,0.8394821427908237,0.4055031555748875,1570,0.993642728315799,1780
141,-2.886751838021744,0.8514548310297135,0.3557193024411607,1570,0.9802616436841612,1780
142,-2.7978993135093644,0.8629224490284836,0.4112645480732831,1570,0.993642728315799,1780
143,-2.7018803233292767,0.8704200080291423,0.4045694838906055,1570,0.993642728315799,1780
144,-2.639712260488785,0.8704200080291423,0.3740190748450635,1569,0.9972313414498164,1780
145,-2.5068541355654657,0.8704200080291423,0.4573657022000717,1570,0.9972313414498164,1780
146,-2.444220632931948,0.8626070029275666,0.3978308872077006,1570,0.9976988225199784,1780
147,-2.3512094791123883,0.8626070029275666,0.4053293429586664,1570,0.9995893437188184,1780
148,-2.22995938352694,0.8546268730748281,0.4315792095247203,1570,1.007890646813371,1780
149,-2.136601389301487,0.8546268730748281,0.3929489837674041,1570,1.007890646813371,1780
150,-2.080540965325289,0.8944338176624085,0.3958590260072495,1570,1.007890646813371,1780
151,-2.023768721170974,0.8944338176624085,0.4423558421255364,1570,0.9995893437188184,1780
152,-1.9697437207560344,0.8697138122471658,0.415632267766521,1570,1.0111905343156755,1780
153,-1.8734868193391243,0.8697138122471658,0.4391201662561507,1570,1.0111905343156755,1780
154,-1.8296643853946053,0.8618231879546493,0.4242279036793499,1569,0.989170200885734,1780
155,-1.7545237767012305,0.8618231879546493,0.4927402832215158,1569,0.989170200885734,1780
156,-1.6692455301396327,0.8618231879546493,0.4781789762393539,1570,0.989170200885734,1780
157,-1.6593828501166104,0.8586536139737064,0.4720648671026416,1570,0.9857568686878766,1780
158,-1.6253489006142074,0.8586536139737064,0.4554466368778623,1569,0.989170200885734,1780
159,-1.614924434756864,0.8586536139737064,0.4400422059974769,1570,0.989170200885734,1780
160,-1.600894890821883,0.8586536139737064,0.3859006969399678,1570,0.9924111042894992,1780
161,-1.5989502963836757,0.8586536139737064,0.380525948001119,1569,0.9927290356863444,1780
162,-1.6020991354084564,0.8695023085931359,0.4319485668460277,1570,0.9924111042894992,1780
163,-1.6241792919310447,0.8695023085931359,0.3925602417650985,1569,0.9927290356863444,1780
164,-1.6518988490644224,0.8695023085931359,0.4029081835062823,1570,0.9973893141007526,1780
165,-1.68867673550266,0.8695023085931359,0.4022676392962978,1570,0.9973893141007526,1780
166,-1.7184945029795624,0.8710498599137719,0.3957860347883296,1569,1.003830003757603,1780
167,-1.754070181653416,0.8710498599137719,0.4236362661183371,1569,1.003830003757603,1780
168,-1.8131172947924048,0.8812880868323186,0.4274564784351319,1570,1.003830003757603,1780
169,-1.904923482048294,0.8825538971830293,0.4606481260023645,1570,1.0042848034500698,1780
170,-1.9555396387028168,0.8815905550359944,0.4355411776063766,1570,1.003830003757603,1780
171,-2.0350334624499826,0.8815905550359944,0.4268676414797694,1570,1.003830003757603,1780
172,-2.1224631235253915,0.8825538971830293,0.4586306398956219,1570,1.0042848034500698,1780
173,-2.2149553173029783,0.911037634447712,0.4420110763906458,1570,1.0084797702078976,1780
174,-2.3743488259763423,0.9120810590473808,0.4130057443155303,1569,1.0048712855035835,1780
175,-2.473973494148382,0.9162400394938492,0.4338319675068476,1570,1.0048712855035835,1780
176,-2.5760182605138127,0.9301225327844048,0.4042904701290079,1569,1.0048712855035835,1780
177,-2.643735232351392,0.9423322074082088,0.4118402986086903,1569,1.0048712855035835,1780
178,-2.745786898533777,0.9423322074082088,0.3784424731936677,1570,1.0048712855035835,1780
179,-2.8467372748586253,0.9457500425050476,0.3838887337243151,1569,0.9991941070769664,1780
180,-2.977862768146176,0.9488344594028606,0.4185846923847772,1570,0.9991941070769664,1780
181,-3.0416104900335657,0.9457500425050476,0.3696638092256113,1570,0.9991267581447312,1780
182,-3.1038791902567437,0.9376791009452308,0.3544564921110067,1570,0.9991267581447312,1780
183,-3.2133658674023624,0.9139280892922128,0.4049682577397403,1570,0.995458492571392,1780
184,-3.291585608092977,0.891954647262735,0.3729497834355252,1570,0.995458492571392,1780
185,-3.3607692731934,0.8805247356602826,0.333361447965768,1570,0.9954037350515648,1780
186,-3.4260112426734537,0.891954647262735,0.3235027261833377,1570,1.0010426122709593,1780
187,-3.4833131967702005,0.891954647262735,0.3202403007116176,1570,0.9796764186704656,1780
188,-3.5310771919962605,0.8923579288328926,0.414682062998727,1570,1.0010426122709593,1780
189,-3.5580403274862595,0.8924567926830111,0.3464185684014672,1570,0.9796764186704656,1780
190,-3.6020929203941403,0.8941804098382853,0.3701787470713096,1569,0.9796764186704656,1780
191,-3.616911435296643,0.8924567926830111,0.357335903060045,1570,0.9796764186704656,1780
192,-3.6320872552046857,0.8923579288328926,0.3645324557934589,1570,0.9897910445121813,1780
193,-3.632870681004036,0.8790767348696249,0.4063301205436598,1570,0.978571580357702,1780
194,-3.621255450658819,0.8650290614912363,0.3759028402249243,1569,0.9897910445121813,1780
195,-3.611795270585185,0.8128257632875109,0.4178475587656484,1570,0.9795274717084458,1780
196,-3.57514397908595,0.8128257632875109,0.4013073598465709,1570,0.9897910445121813,1780
197,-3.550441250781302,0.8128257632875109,0.3858498391478923,1570,0.9897910445121813,1780
198,-3.486573225437893,0.8182285252700315,0.4396240907268873,1570,0.9904263149946372,1780
199,-3.430035867605175,0.8361459002894394,0.4265006234587177,1570,0.9795274717084458,1780
200,-3.408713424692432,0.8407180480190877,0.4015074070916385,1570,0.9809813033344597,1780
201,-3.2943079053653723,0.8390254409286565,0.4519096443720851,1570,0.9809813033344597,1780
202,-3.2706265148773994,0.8468921777512467,0.3656677804317255,1570,0.9837232689016028,1780
203,-3.164674438631876,0.8456432550656893,0.4426262431074614,1569,0.9809813033344597,1780
204,-3.080426449945268,0.8468921777512467,0.4194370779861042,1570,0.9809813033344597,1780
205,-3.0247365470835628,0.8468921777512467,0.3680908713801584,1570,0.9774283069388626,1780
206,-2.902860917744311,0.8468921777512467,0.4196778548153775,1570,0.9774283069388626,1780
207,-2.747436104730094,0.8456432550656893,0.3809623385191297,1570,0.9774283069388626,1780
208,-2.655160789432642,0.8363425690743216,0.4246698877907867,1570,0.9757633729622636,1780
209,-2.5934856214048585,0.8313524863961499,0.3933626098479411,1569,0.9757633729622636,1780
210,-2.501658906859823,0.8313524863961499,0.4139166526390735,1570,0.9774283069388626,1780
211,-2.412537692013492,0.8313524863961499,0.3987669523089288,1569,0.988004642148804,1780
212,-2.382984346347096,0.8313524863961499,0.3253479286862525,1570,0.9930168298008568,1780
213,-2.297910889726854,0.8482202615517125,0.4015364649013332,1570,0.9930168298008568,1780
214,-2.185696134898945,0.8539856883451515,0.4097462186546447,1569,0.9896432325925366,1780
215,-2.0370702264336717,0.8539856883451515,0.4121783138743911,1570,0.9930168298008568,1780
216,-1.991859249214775,0.858686106887061,0.3785738115931206,1570,0.9896432325925366,1780
217,-1.9278520956558844,0.8657922045556377,0.4005299209802661,1570,0.9896432325925366,1780
218,-1.8907398686865375,0.8657922045556377,0.4063339605041012,1570,0.9896432325925366,1780
219,-1.857653564681775,0.8657922045556377,0.4129902343889142,1569,0.9896432325925366,1780
220,-1.8033512116087176,0.8541948941054228,0.4373414644658047,1569,0.9896432325925366,1780
221,-1.7742530936385763,0.8541948941054228,0.4387013261133287,1570,0.989026946215235,1780
222,-1.760264794724371,0.8541948941054228,0.4348149724309529,1569,0.989026946215235,1780
223,-1.7469616082297204,0.8674900316747018,0.3911183914679754,1570,0.9803611237174008,1780
224,-1.7362033354326212,0.8674900316747018,0.3567246323570149,1570,0.9803611237174008,1780
225,-1.7450814488989712,0.8836167529003696,0.4209273322843462,1569,1.0052264431711877,1780
226,-1.7634152434466628,0.8872836231071897,0.4168645451344631,1570,0.996173404514982,1780
227,-1.7809983321471623,0.8872836231071897,0.4107260721385625,1570,1.0052264431711877,1780
228,-1.801434732378174,0.8980306155518776,0.3909641757988075,1570,1.0052264431711877,1780
229,-1.8405829119730668,0.8992331394964248,0.4139020089516211,1570,0.996173404514982,1780
230,-1.894090501623905,0.9068500141293546,0.4679686555788429,1570,1.0052264431711877,1780
231,-1.9336652931276972,0.9068500141293546,0.4391468347397102,1570,1.0199074293567183,1780
232,-2.0749716732284877,0.9108702510744652,0.457011697338512,1570,1.0167050395774189,1780
233,-2.124345454760659,0.9129322745834972,0.3950309156235668,1570,1.0167050395774189,1780
234,-2.2073963062588797,0.9277386509052876,0.4291406925226899,1570,1.0167050395774189,1780
235,-2.3270194755726483,0.9215359130999414,0.4517246947910482,1570,1.0167050395774189,1780
236,-2.3895487561938484,0.9215359130999414,0.4134153636210855,1570,1.0207192380915753,1780
237,-2.453799473222658,0.9215359130999414,0.4221256914656058,1570,1.0167050395774189,1780
238,-2.547373849279282,0.9336354769650684,0.3743475164648541,1570,1.0167050395774189,1780
239,-2.711973942221284,0.9299638615410474,0.3880906938283897,1569,1.0165863713417225,1780
240,-2.814392070089811,0.9299638615410474,0.4134833008481647,1569,1.020592922493479,1780
241,-2.9152128914897477,0.9299638615410474,0.3997338665893577,1570,1.0165863713417225,1780
242,-2.979242059278256,0.9246011577523726,0.4063236175031994,1570,1.0165863713417225,1780
243,-3.075948198768896,0.9205443869712988,0.3854271945882395,1570,1.0110466297490637,1780
244,-3.169879670755507,0.913714246760804,0.3802883766993675,1569,1.0110466297490637,1780
245,-3.2292529164608825,0.913714246760804,0.366300842447591,1570,1.0067407281039529,1780
246,-3.3119448499208874,0.9106809604382584,0.4073726650814669,1570,1.0061960668730894,1780
247,-3.389321078381359,0.8866041149211957,0.3754856663304053,1570,0.9995416993710337,1780
248,-3.4819275549578466,0.8818337564141633,0.3790803705722498,1570,0.987900629621544,1780
249,-3.561659925882157,0.8695161371551763,0.3938662480900952,1570,0.987900629621544,1780
250,-3.595455456487231,0.8682239341482659,0.3841419702185067,1570,0.9843875871333384,1780
251,-3.654184258409042,0.8679053677477853,0.3927096450854806,1570,0.9838772252864788,1780
252,-3.689008461953279,0.862325117256854,0.3723661363380404,1570,0.9843875871333384,1780
253,-3.71153562371242,0.8577852506258457,0.400426746903762,1570,0.9843875871333384,1780
254,-3.7225370415974255,0.8560165852930457,0.3686945895516654,1570,0.9754136672412546,1780
255,-3.7351038925098288,0.851169522197534,0.3743371054039544,1570,0.9843875871333384,1780
256,-3.7321651313958193,0.849249918006724,0.374798464132584,1570,0.9674885725320872,1780
257,-3.7194083570474414,0.8299261469259773,0.3722057557456337,1570,0.9674885725320872,1780
258,-3.706142375091245,0.8299261469259773,0.364843489200915,1569,0.9674885725320872,1780
259,-3.680921051981042,0.8299261469259773,0.3572798025524161,1570,0.9674885725320872,1780
260,-3.6436214988920415,0.8329610425746607,0.3987513820840321,1569,0.9649391318087284,1780
261,-3.6154089661823177,0.8366690916987611,0.3660278682184118,1570,0.9649391318087284,1780
262,-3.544152316614652,0.8413805244789067,0.4266776619521504,1569,0.9644506533418052,1780
263,-3.483249188517903,0.8450367790803643,0.4047429632448906,1569,0.9649391318087284,1780
264,-3.3856578507504693,0.8450367790803643,0.3890089003453977,1569,0.9649391318087284,1780
265,-3.307438423739207,0.8453204238055921,0.4290306844195935,1570,0.973161212739271,1780
266,-3.2249047026058744,0.8608249581696772,0.4361415682100835,1570,0.9649391318087284,1780
267,-3.142498822047457,0.8608249581696772,0.3512014649525046,1570,0.973161212739271,1780
268,-3.0517925908308614,0.8608249581696772,0.3976715035308986,1570,0.973161212739271,1780
269,-2.991915314988755,0.8692331423650256,0.4055237407972981,1570,0.9799067747869862,1780
270,-2.8980198236564414,0.8608249581696772,0.4182018056197584,1570,0.9799067747869862,1780
271,-2.8350047271168792,0.8692331423650256,0.3723188883816988,1570,0.9799067747869862,1780
272,-2.707325711949122,0.8653998912472021,0.4159608069962756,1569,0.9683097656327369,1780
273,-2.642905586925548,0.8727977791090072,0.3892699546756403,1570,0.9929257656716672,1780
274,-2.547805348653554,0.8653998912472021,0.4356672519435505,1570,0.9924561593500806,1780
275,-2.454581791262732,0.8653998912472021,0.4275971847516014,1570,0.9924561593500806,1780
276,-2.3661887602576224,0.8560204429143767,0.4404081234925037,1569,0.9818792216804912,1780
277,-2.312451980118883,0.8242374327147441,0.4197345738897292,1569,0.9924561593500806,1780
278,-2.210598537440194,0.8206346671651987,0.4687626123457103,1569,0.9818792216804912,1780
279,-2.1404708224714697,0.8206346671651987,0.4482207639158815,1570,0.9818792216804912,1780
280,-2.07865313509778,0.8124258145443564,0.4564730756906435,1569,0.9818792216804912,1780
281,-2.0227663213442595,0.8242374327147441,0.4856353540518032,1570,0.9686155722713607,1780
282,-1.977368119917922,0.8365054291232681,0.4939067332413618,1570,0.9683108050638192,1780
283,-1.9324656151866,0.8429674295588664,0.4076924965359647,1569,0.9686155722713607,1780
284,-1.875284305811063,0.871871224243375,0.3608239566116102,1570,0.9686155722713607,1780
285,-1.875284305811063,0.880331930135864,0.3608239566116102,1570,0.9780654394634924,1780
286,-1.8546565272515925,0.880331930135864,0.4512076964905297,1570,0.983334387124032,1780
287,-1.8419234064606145,0.880331930135864,0.4342339172000734,1570,0.980154128477948,1780
288,-1.846585485151768,0.871871224243375,0.443376710593501,1570,0.983334387124032,1780
289,-1.8574757592432507,0.8581269528212887,0.4422888144959173,1570,0.9874039868784336,1780
290,-1.888444012137192,0.8581269528212887,0.4332871401336792,1570,0.9874039868784336,1780
291,-1.9113131770098488,0.8694981068064852,0.4277416464396096,1570,0.9883884809690444,1780
292,-1.9506295028136815,0.8639455492512641,0.4186388482272863,1570,0.9883884809690444,1780
293,-1.9795929766739373,0.8694981068064852,0.3760488785878098,1570,0.9905377292328168,1780
294,-2.095798704048766,0.8694981068064852,0.4410528897655638,1569,0.996226853728069,1780
295,-2.139871716824569,0.8639455492512641,0.3999016531985657,1570,0.996226853728069,1780
296,-2.213495510563834,0.8639455492512641,0.4473673367828479,1570,0.9974401833865888,1780
297,-2.292751841214858,0.8790771159970164,0.4337841969629528,1570,0.996226853728069,1780
298,-2.3501239491894355,0.8957699667575495,0.4016330178475671,1570,0.9974401833865888,1780
299,-2.439367175706489,0.8990379249726217,0.430537893133755,1569,0.9974401833865888,1780
300,-2.532596029737294,0.906072647563126,0.4280153848134085,1570,0.9965681800252636,1775
301,-2.595622885287172,0.906072647563126,0.39671143316635,1570,0.9974401833865888,1780
302,-2.729180525224183,0.9114429078334816,0.4220368430646083,1570,0.9974401833865888,1780
303,-2.8308792926146262,0.9253513074260736,0.4002555291071966,1569,0.9965681800252636,1780
304,-2.929297004365145,0.9253513074260736,0.3710186714902976,1570,1.0029835189889564,1780
305,-2.9622117229349683,0.9253513074260736,0.348596315464352,1570,0.9965681800252636,1780
306,-3.0950077905884865,0.9237294670492726,0.4013872798155039,1570,0.9972964797342312,1780
307,-3.160073088293061,0.9237294670492726,0.3778816280682214,1570,1.0019892521173552,1780
308,-3.2834535876441504,0.9005271573898572,0.4317057753634178,1569,0.9972964797342312,1780
309,-3.3990671544655875,0.8978186344970871,0.3750915511156041,1570,0.9916269724814644,1780
310,-3.480508978888822,0.896275201123287,0.4017030476748046,1569,0.9916269724814644,1780
311,-3.575487586270307,0.896275201123287,0.3895624382747526,1570,0.9866656982771472,1780
312,-3.638790935214369,0.879170613746697,0.3917583177508806,1570,0.9798551973272024,1780
313,-3.69932535675701,0.8772508853041681,0.3775942377611114,1569,0.9798551973272024,1780
