Time_Step,Twist_Linear_X,Twist_Linear_Y,Twist_Angular_Z,radius,deg
35,0.6866710510446501,-0.2967025379950693,-0.7467602024167992,-1.0017009883218744,-22.45300810272665
36,0.6360604406552403,-0.248382649528834,-0.7044248273055489,-0.9693544400585068,-22.82343967221638
37,0.6305058740867113,-0.2591701499545227,-0.6860976753470311,-0.993581684201556,-22.4653224016762
38,0.6255457322949394,-0.2593075037806727,-0.727102055880583,-0.9313157671989533,-23.830682094747832
39,0.6482942106837303,-0.2562490101114691,-0.7244909654464925,-0.9621933364595007,-23.0091355864785
40,0.6395966818174916,-0.2439408997930763,-0.7155522893121028,-0.9566556309531412,-23.031658940665807
41,0.6232335774320358,-0.2631809106559786,-0.7387121578799536,-0.9158150011149611,-24.247276486113442
42,0.6857674458664956,-0.2645330885577064,-0.749190173678757,-0.9810863250348899,-22.54548989907741
43,0.6409983890214954,-0.2466501634999558,-0.7201393160790563,-0.9537255795468838,-23.11844707244678
44,0.6538503004553877,-0.2666953560777502,-0.7747523839371594,-0.9114514122327875,-24.240370604807275
45,0.6959911956561065,-0.258771434303536,-0.7137092129183882,-1.0403964111218615,-21.289557014488473
46,0.6505140857371452,-0.2997394299714707,-0.7645556045912449,-0.9368171084792545,-24.06638615268537
47,0.6933212774203724,-0.2574512258189134,-0.7335965259207677,-1.0081535456611306,-21.903792759089114
48,0.6633031158599075,-0.2506745576765464,-0.7243873762166316,-0.9788824521757855,-22.53818548985851
49,0.6304290986293306,-0.2358155859902063,-0.7651456657422383,-0.8796884051225082,-24.75926045939801
50,0.6527268855984449,-0.2149936773023393,-0.7574226636740461,-0.9073169619570806,-23.79513174466487
51,0.6893879210045937,-0.3006009073487528,-0.7760981940774697,-0.9690460259164357,-23.16103960317913
52,0.6248077756498374,-0.2494655767240668,-0.7193799944545056,-0.9352064062763655,-23.63022408079682
53,0.6328242367938347,-0.2499204911215411,-0.7564415178584353,-0.8994577928878346,-24.428975465395787
54,0.6669098793708498,-0.2955151858666642,-0.7304420892692304,-0.9986424621930343,-22.597085952080036
55,0.7178754549961782,-0.2925080724460616,-0.7721340115750278,-1.0039466577867324,-22.23087583539369
56,0.7121740268225302,-0.2576884161335576,-0.752291494176446,-1.0067382956539577,-21.870811175387587
57,0.735404424382638,-0.2743532620518794,-0.7688262498410957,-1.0209245757620165,-21.666430554677202
58,0.7470702951043601,-0.2880934186576102,-0.7891025110740969,-1.014690220259782,-21.869531272468357
59,0.7186636519848942,-0.2701865445274052,-0.7769082188004606,-0.9882439482750113,-22.332728509221003
60,0.6913572463131212,-0.2939123579242666,-0.7570841411569592,-0.9922787714742373,-22.59348202693858
61,0.7222456951119923,-0.2850061619890193,-0.7333582485432514,-1.0587531201926952,-21.098944576258656
62,0.7007816332398851,-0.2872126633419297,-0.7543432258086686,-1.003992066435624,-22.24671447718532
63,0.6826996756826762,-0.2617435670899455,-0.7464745511495959,-0.9794782954806542,-22.56278543247791
64,0.7645516890757336,-0.2678454898164954,-0.7055010071057408,-1.148278172247396,-19.323239667316624
65,0.6902240707975296,-0.289777631251001,-0.7762311027170363,-0.9643849096969582,-23.139480533077272
66,0.7299093448284479,-0.2829614659527977,-0.7390211363095052,-1.0592899819827948,-21.043915936726318
67,0.6652912968817045,-0.2635223129616826,-0.7210652500200645,-0.9923945795980644,-22.384650269900682
68,0.6625322500595877,-0.2754503852775907,-0.7262632511262264,-0.9879487950407643,-22.614333126914516
69,0.6735510105716686,-0.2670200300609825,-0.7802379155088011,-0.9286252004746266,-23.758613512404178
70,0.6913187950386096,-0.2719832159555455,-0.7198004145887252,-1.0320880405323054,-21.58650633073182
71,0.6579977557082322,-0.262078342355259,-0.743078992300065,-0.953155456453451,-23.225875695529886
72,0.7017940327622509,-0.2890453324480664,-0.7635891378473489,-0.9939737104949604,-22.463144991695057
73,0.6931675703315507,-0.2782549387027213,-0.8175569232205475,-0.9136144087395762,-24.14150448588837
74,0.7114068111302422,-0.2802806619570583,-0.7895917363404706,-0.9683847585016602,-22.86820296398394
75,0.6700468265195584,-0.2730793387882724,-0.7597415726283805,-0.9523728369234045,-23.309668120736422
76,0.7233908854163766,-0.2797940979228103,-0.7609513020420675,-1.0192706270574712,-21.78810330970557
77,0.6583263024596054,-0.2729762816447386,-0.7191675852198905,-0.9909759025484419,-22.544260762745694
78,0.6475137692557588,-0.2708602579252097,-0.7539118851299528,-0.9309877448396112,-23.866553961707314
79,0.6729601246445405,-0.2466325213037618,-0.7538819003893157,-0.9507201632938206,-23.05916595279221
80,0.6886885329675853,-0.3060448418447132,-0.744614755906568,-1.012104732414944,-22.335731196405824
81,0.7017533287240652,-0.3223287042381977,-0.8210858389843235,-0.9405098198297529,-23.970823367495125
82,0.688043178326957,-0.2909644205907356,-0.7518475352695201,-0.9936012068900881,-22.550109686083537
83,0.7182114329197881,-0.3171722111992145,-0.7438002328226023,-1.055562905346547,-21.481564280721337
84,0.6957644271774948,-0.2788906287855072,-0.7436203374961349,-1.0080125450238189,-22.10389447778862
85,0.6904656129064923,-0.29138473881799,-0.7862804603511074,-0.9531353101172669,-23.399680104913546
86,0.7125509088548692,-0.2861556332228611,-0.83264833583066,-0.922193841677335,-23.94348888488654
87,0.6909263997471286,-0.2882951902699091,-0.7695811873257666,-0.9728162385612283,-22.940950685064834
88,0.6608281102177339,-0.2715975435624373,-0.7683989997273142,-0.9298087932908264,-23.8385808668226
89,0.6985154571686362,-0.2683705088631477,-0.7474182410135238,-1.0011740932288944,-22.126838247449232
90,0.6647664523423634,-0.2654540154435235,-0.7460700324577361,-0.9594373107222242,-23.097060557526124
91,0.6639336494433195,-0.2613613570465786,-0.7406437486283614,-0.9633846340461328,-22.972318297518814
92,0.6868540012440127,-0.2683131158930103,-0.7788627562072176,-0.9467663851250664,-23.31138299398405
93,0.7107903704713249,-0.2748153492683842,-0.7664884099805802,-0.9942318714763616,-22.28269352445239
94,-0.0493739053475938,-0.006295825294374,-0.7841933621801647,-0.06347119177501406,-80.59225151191752
95,0.6477942045523135,-0.2577300307918913,-0.7806856029314353,-0.8930375272011792,-24.60564363815655
96,0.6736778467606193,-0.2652734299591647,-0.7920945821318903,-0.9140635008108695,-24.074856351029087
97,0.6465175028165745,-0.2590939556705922,-0.7660203692206147,-0.9092469153334808,-24.239157505530123
98,0.6239448316824897,-0.2485368171457705,-0.7324007759549404,-0.9170159384365258,-24.03939128286959
99,0.6354320104646317,-0.2790278663761645,-0.7286025289642759,-0.9525028128671517,-23.543608285726616
100,0.665125176176659,-0.2652271584945176,-0.7848652087529161,-0.9123305709455671,-24.151941115244345
101,0.6913824266545533,-0.2826410425715538,-0.762860087772524,-0.9791102157626079,-22.74761219089648
102,0.6943486375866372,-0.2885895075776535,-0.8219306672075603,-0.9148380685611281,-24.219288302094476
103,0.7253043573637875,-0.3033657334561846,-0.8030988072732569,-0.9789474959486898,-22.819309325669526
104,0.7047744203687267,-0.280287324670027,-0.7649911540670814,-0.9914679570382475,-22.41456274615721
105,-2.4847171563483936,1.481931783417764,3.4748651668315724,0.8325747676392555,27.987436550915817
106,0.7054423778743965,-0.2903813811955063,-0.765836463207182,-0.9961262130918076,-22.417735207446334
107,0.7271641160410287,-0.2851050663658433,-0.7457856887668006,-1.0472963220628422,-21.292415791022133
108,0.7197807648419648,-0.3005437587065357,-0.7538044308042627,-1.0347604172743223,-21.700696036170736
109,0.7009906012200892,-0.297329653733636,-0.7684216728855443,-0.9909158686850582,-22.614350180035704
110,0.6708910876299689,-0.2974657179250177,-0.7659419627530593,-0.9581412366409181,-23.453025013662536
111,0.6497579246096743,-0.2539128617379644,-0.7255210461013402,-0.9615270748729215,-22.99193911959885
112,0.6150623733631121,-0.2538332051254001,-0.7111391868324924,-0.935656299034374,-23.718694331391443
113,0.6576765795758395,-0.2795005971000884,-0.743358444153053,-0.9613183771053584,-23.243825818599912
114,0.6911089994607764,-0.2619963914407719,-0.7202385503216996,-1.026192429098611,-21.60438883095904
115,0.6709919120896426,-0.3053604024160085,-0.7266072635790493,-1.014588882423905,-22.366989901407162
116,0.7176783423014195,-0.3126437696954162,-0.7526328289379353,-1.0401097612089987,-21.72767145269397
117,0.6885505676448239,-0.2976820096308676,-0.7778217224826874,-0.9644167463373363,-23.232266525056357
118,0.6686507546484868,-0.2769470597425037,-0.7654876916203431,-0.9454571329097997,-23.51064301734476
119,0.6480991063701635,-0.2780515372241238,-0.7220394109229754,-0.9767153710310447,-22.94553629574955
120,0.6405018292058404,-0.2892617904653966,-0.7322686554720091,-0.9597445461852236,-23.482240609840076
121,0.6631643730483602,-0.2759824155814921,-0.7368756647672565,-0.9747897959153007,-22.891286179290717
122,0.6206693908491753,-0.2550877927562111,-0.7115548927296799,-0.9430673225175537,-23.540057387888336
123,0.6005679457466732,-0.2636233912454219,-0.680009544566302,-0.9645165188364045,-23.280538549762575
124,0.6645918293871825,-0.2975869688534523,-0.7205615379811182,-1.0105674159866391,-22.39177534935975
125,0.6455023264764252,-0.2831637366351099,-0.7389658686708825,-0.9538727300417065,-23.510049180596845
126,0.6493321709180421,-0.2645564618613339,-0.756172103511558,-0.9272464414884801,-23.870564319162007
127,0.6721936826982785,-0.2854741263517586,-0.7487025230770503,-0.9754223668111992,-22.940581991554314
128,0.7125754488560364,-0.2924620990001018,-0.7944638626503994,-0.9695322050820627,-22.960877129407514
129,0.6823120184902918,-0.2866673379642176,-0.7606284853433732,-0.9729932503682827,-22.958331173781872
130,0.6672293197633963,-0.275781967063767,-0.7263392364035685,-0.9939940922519103,-22.473130195983114
131,0.6835910254005562,-0.2824127529774752,-0.7426530904604037,-0.9959303529935452,-22.432396265411477
132,0.6480843838955958,-0.2732077139682784,-0.7646805477749159,-0.9197536513597886,-24.149813121015598
133,0.6687428985744934,-0.2789921224366457,0.7697202764801837,0.9413885712484368,23.62353005480577
134,0.6954544010026404,-0.2730422476561338,-0.7757894342438297,-0.9630625942409394,-22.971868852860915
135,0.6900150459662707,-0.2836402540310772,-0.7832025491460813,-0.9525478523180886,-23.33148028580528
136,0.6977381108797042,-0.2979957088012571,-0.7683373386082902,-0.9874690915563901,-22.706849627129834
137,0.6780231392504643,-0.2764871811407753,-0.7746621709362348,-0.9452247283337187,-23.468635483734005
138,0.7064875753432542,-0.2867363345032441,-0.7448030902710003,-1.023704322439262,-21.831475990948622
139,0.6427824906480831,-0.2649041253111882,-0.7409113297872727,-0.9383432127438743,-23.653985239438423
140,0.6274496628864349,-0.2819035103076888,-0.7447013410262129,-0.9236833182999382,-24.275883984384865
141,0.6517598425100474,-0.2730302974384482,-0.7473458077761568,-0.9455293750063342,-23.544208274211137
142,0.6708161953513365,-0.2953347824000069,-0.806384018851222,-0.9089352828256433,-24.55071487882916
143,0.6893308563863545,-0.2841704115575137,-0.8198141220153713,-0.9094830354067676,-24.319643000401225
144,0.7006353574774309,-0.2956494863272279,-0.7955948117033487,-0.955837575238663,-23.34032676974429
145,0.7157658257707555,-0.314835746085267,-0.8072189450646663,-0.9686934906464226,-23.19767190698668
146,0.70521056075941,-0.3221498942863567,-0.7508148926300245,-1.0326220271915423,-22.026961893845083
147,0.6709796256057743,-0.3060792764943732,-0.769760337812505,-0.958083306670088,-23.55446155334997
148,0.6761372610317262,-0.2713021070771416,-0.7392569897669014,-0.9854992167665276,-22.56162895180449
149,0.6477630247240811,-0.2702184037174623,-0.7145953343187708,-0.9821856963883523,-22.743729585055146
150,0.6137515526117457,-0.2507057431903163,-0.7285048240388056,-0.9100576675274066,-24.27769281384635
151,0.664272298576475,-0.2928203672822224,-0.7335500125948479,-0.9896375783574474,-22.76441355869838
152,0.6867209797619914,-0.2732663188100456,-0.7716276542428648,-0.9578378394577055,-23.121681242177168
153,0.6868004051973241,-0.2659036547950876,-0.7597606412427538,-0.9693550313588415,-22.80033585377632
154,0.6827753836153676,-0.266147837339883,-0.7172563860239157,-1.0216909612916478,-21.761413311709894
155,0.6692834306423843,-0.2829052601154744,-0.7741851881413616,-0.938560143988924,-23.728380495650505
156,0.676511401597163,-0.2807589323538056,-0.7516038333352592,-0.9745253629240621,-22.888489367628452
157,0.6081293727159953,-0.2577214856299858,-0.7530811808465966,-0.8770448297344572,-25.200531277783334
158,0.6832738625696607,-0.284578253708768,-0.7676509208554025,-0.9641980452979526,-23.11889410166489
159,0.6754723701683697,-0.2798943967700525,-0.747166681670784,-0.9785849266993601,-22.79862315764293
160,0.6499070992455633,-0.2651468336738265,-0.7733731616589082,-0.9075995813830987,-24.332029869239946
161,0.6843854761677316,-0.2912735554878077,-0.7378614437796784,-1.0080349647315083,-22.278526749640623
162,0.6945316827578321,-0.2936107269881491,-0.7833467589393278,-0.9625921556023402,-23.19965912631722
163,0.7045242290404387,-0.2816442620525365,-0.7726702877532156,-0.9819639830544389,-22.624226744986082
164,0.6971337531439948,-0.288976606739366,-0.7795000177264254,-0.9681259454974971,-23.020490891632598
165,0.6914184221237181,-0.2890639783819093,-0.7789001457354198,-0.9621405069121727,-23.174774649796376
166,0.6943509975644222,-0.2932788262655093,-0.784164464684148,-0.9612113976176139,-23.22671348692561
167,0.667899946416471,-0.2879383429272256,-0.7702145881511049,-0.9443122308544576,-23.66359309045939
168,0.685838484846479,-0.2798740973910298,-0.7840912023874169,-0.9447185812545253,-23.48198311473174
169,0.6843917801765413,-0.2823477267343529,-0.7701372203753203,-0.9613171266942024,-23.15199205320854
170,0.6696266225775541,-0.2842146237812585,-0.7658568796412809,-0.9498459522514681,-23.490189246496968
171,0.6484433526308813,-0.2821204350734322,-0.7296444302457818,-0.9691799974435786,-23.150842708227533
172,0.6625618464870171,-0.2785809441123369,-0.7614771954267798,-0.9438835683022101,-23.59238804963929
173,0.6898623651860696,-0.2588516515832103,-0.7543565837888542,-0.9767624139624108,-22.564137459123067
174,0.6648828654439967,-0.2833102577038796,-0.7710538069258721,-0.9373233410437072,-23.782118300044978
175,0.6608997256653615,-0.2766137923789593,-0.7526995976015878,-0.9518433653679728,-23.40211732966479
176,0.6818918485961014,-0.2796829123631542,-0.7692059492417596,-0.9581573958828667,-23.20277127152716
177,0.6360287653678092,-0.2689601531187183,-0.7386724297789156,-0.9348654120673908,-23.813076407349296
178,0.6446244436294989,-0.2628160803156359,-0.7389486595948689,-0.9420701623997494,-23.538096947913257
179,0.6568340239457173,-0.2918240010632014,-0.7485779249961985,-0.9601451643563298,-23.416319566423883
180,0.6688048065338698,-0.2821556538306842,-0.8138705069716692,-0.8918947405678619,-24.816911637469182
181,0.6802619650029327,-0.2863262931911156,-0.7481464045081512,-0.9865240479199862,-22.68106520733836
182,0.7002500060468484,-0.3093548277409275,-0.8248994428695309,-0.9280395885561404,-24.115326477337273
183,0.7333836671722979,-0.2877901599145615,-0.790046533561704,-0.997193358581461,-22.262212770636115
184,0.6926505755780495,-0.2883621240535974,-0.7668246409548645,-0.9784222683841016,-22.81615756218744
185,0.6683804275775977,-0.3036984015688425,-0.7671103377467097,-0.9570232586148405,-23.563544532144682
186,0.708095837264146,-0.3016978619122984,-0.7541428263910472,-1.0206144985363137,-22.03372776759778
187,0.7014260993890403,-0.2975195234485058,-0.7710040283267027,-0.9882131175062457,-22.67000514319366
188,0.6845654978575642,-0.2776354188502422,-0.7618348031463533,-0.9696626848800584,-22.923109742503563
189,0.6556162963063346,-0.2821061509465634,-0.7222241395065369,-0.9882448274798713,-22.71449727436543
190,0.6745280671097003,-0.2819569063858017,-0.7646178709406436,-0.9561465409636392,-23.304091981966025
191,0.691360079123168,-0.280345415518717,-0.747982098454021,-0.9974005294370654,-22.34863203510443
192,0.6958184404927127,-0.2890494171993095,-0.792073962931271,-0.9512586777811906,-23.391716979547212
193,0.7028284896773143,-0.3040986124261388,-0.7821062630301033,-0.9791460024334331,-22.921718542630288
194,0.6633720291704331,-0.2936308988118343,-0.7382461702783283,-0.982670393208688,-22.92302668676157
195,0.6645092830429773,-0.2785625701205083,-0.7719537657289006,-0.9333904989753651,-23.81868623509213
196,0.702528120099187,-0.2807123624068693,-0.7694694683634051,-0.9831903933043257,-22.5975090753759
197,0.7006209599284626,-0.2993861415034507,-0.7647560991165324,-0.9962740830903448,-22.5279581528593
198,0.7048178905195086,-0.2950684980168686,-0.8175182913798751,-0.934645873616788,-23.78606263987645
199,0.7026726440316418,-0.2849463846236307,-0.7722729304276236,-0.9818421933727874,-22.66733274103386
200,0.6756451711405751,-0.3022824640880657,-0.7764854853086486,-0.9532478805324459,-23.591622878250984
201,0.6862815185768526,-0.2898315750587874,-0.7591980310447504,-0.9812629884884989,-22.80064317595981
202,0.6472075300260287,-0.2827311560796868,-0.7756018701263077,-0.9106063706782896,-24.48381590195422
203,0.7115846853060194,-0.2967948544720885,-0.7463935989071434,-1.0329661457397141,-21.73166409125155
204,0.665307487099785,-0.2883292713263843,-0.7542026976234915,-0.9614106299294777,-23.305110685575407
205,0.639990917442254,-0.2713822232881875,-0.7462369994814112,-0.9315435653099458,-23.897390009864083
206,0.6279599581957387,-0.2557995787315845,-0.6961391995516953,-0.974031207569221,-22.843628088374246
207,0.6467865075766417,-0.2789552422909787,-0.7193270717074198,-0.9792184178705148,-22.90984453275653
208,0.6657549621182514,-0.273283486740205,-0.7458978639058672,-0.9648265958671022,-23.061589247017057
209,0.6835321932313295,-0.2712301697612821,-0.7564158826657574,-0.972188546578553,-22.807661575728787
210,0.6827060561037965,-0.32714944531538,-0.772057538714594,-0.9805527488314391,-23.254831262291756
211,0.7157766704038567,-0.303626055150214,-0.7706436082554652,-1.0089126340808754,-22.25086424526959
212,0.6950490642358684,-0.2858879544055038,-0.7690660815471994,-0.9772222469257169,-22.805140984581573
213,0.7146742779030698,-0.2902019910678787,-0.8003017935649716,-0.9638204196000849,-23.051162955671085
214,0.7183061599131627,-0.2926763940715526,-0.7929246725659121,-0.978206085127426,-22.75682432183834
215,0.6628135531416575,-0.2463939350615073,-0.7910031124446278,-0.8939651940230158,-24.39395043098595
216,0.6528695073997088,-0.2894809494399699,0.7447629268384839,0.9589216804029532,23.436065634573886
217,0.6460913129968789,-0.2636279961313644,-0.721838592818923,-0.9667069052180398,-23.003694910688303
218,0.6763405648220558,-0.2830878846155633,-0.7728211718834328,-0.9487256571476851,-23.470840066531647
219,0.677906268917261,-0.282603292026171,-0.8051481074443414,-0.9121964166169698,-24.29086299913877
220,0.6977328269436684,-0.2926473263025694,-0.8016692082271372,-0.943805517864727,-23.586367644514116
221,0.6505676559825735,-0.2878716239484733,-0.7607342573766799,-0.9351661450933932,-23.957917163717457
222,0.6177894898104787,-0.2519015819813576,-0.7621097819226614,-0.8754274689871742,-25.115815270727545
223,0.6325344606843495,-0.2802647731650886,-0.7382965116898648,-0.9370815617386636,-23.919075706217413
224,0.6560485827317659,-0.2906588510534628,-0.7966560830132092,-0.9007061105098731,-24.770651915443228
225,0.6535826710343028,-0.2731599052874278,-0.796488869661322,-0.8893645951521938,-24.84825078517274
226,0.6288604987580824,-0.2730053733905431,-0.7407299021882724,-0.9255244132971892,-24.113244081082783
227,0.6190522472960257,-0.2801166231969489,-0.77225477396914,-0.8798631033220575,-25.36292037542225
228,0.6472932347064155,-0.2656668933718459,-0.7541166323536405,-0.9278285654220232,-23.87953501480701
229,0.6306420221269392,-0.2762156489742644,-0.7649361999038775,-0.9000486670725281,-24.745938851503094
230,0.6902603396181278,-0.2771972278342827,-0.7705834445482551,-0.9652942838989139,-22.987590502058993
231,0.7010565439072013,-0.2774986326192522,-0.7317401955748808,-1.0303929688685605,-21.634848146332786
232,0.7163441825581415,-0.3066099235493237,-0.7923507763546511,-0.9834076887674332,-22.79795590708808
233,0.7365226621635768,-0.300754558139798,-0.7665871121548671,-1.037797287092537,-21.579361435905696
234,0.7218753148432222,-0.2955065195108947,-0.7908976641199192,-0.9862438983628447,-22.603613766048372
235,0.7142002961525477,-0.2971021474667186,-0.8216180922071186,-0.9414739079843698,-23.61269298283476
236,0.6697491448806873,-0.2939134546761175,-0.7558068285923635,-0.9677103660373476,-23.21096597683094
237,0.6863295673943822,-0.2954188927532258,-0.7895329650330742,-0.9463930827011869,-23.61209213455789
238,0.6818358496952239,-0.2785990294259139,-0.7384292136261125,-0.9974658232001044,-22.369152923390654
239,0.6288658229197432,-0.2790568663323923,-0.7516844834341774,-0.9152785660718807,-24.428247187804843
240,0.6261277571581176,-0.258194801067504,-0.7840176117969698,-0.863850918491376,-25.44623219560124
241,0.7047567457381549,-0.2877440725184208,-0.7467296669557668,-1.0194251434271253,-21.93126942280637
242,0.7214820762778545,-0.2749142057874247,-0.7977427448672981,-0.9678362244944916,-22.79049050757775
243,0.7110839764031723,-0.2744477902559771,-0.7716199964814195,-0.9878031201832085,-22.408810791382255
244,0.7148750239092292,-0.3050126689545297,-0.7677809158801261,-1.0123007677712772,-22.20148778398789
245,0.6995044556673752,-0.27952606832282,-0.7720760147124587,-0.9756642959684108,-22.754341304499302
246,0.6580757472906972,-0.2839772335883134,-0.7397414354139327,-0.968897184735886,-23.130096118874317
247,0.6652778313568934,-0.3006511882952079,-0.7569395690977868,-0.9644874525860154,-23.38154423998079
248,0.7003617491437233,-0.2907808882324134,-0.7789941568822347,-0.9734696576166809,-22.91203621155038
249,0.676536633585185,-0.2885273618714794,-0.7451447437904175,-0.9870470664432778,-22.711070101283514
250,0.6479151649262215,-0.2788012926061188,-0.7580230494881941,-0.9305178378923806,-23.96887349060726
251,0.6482677536023731,-0.2698079387173175,-0.7423956015959685,-0.9458209906847511,-23.51750141324764
252,0.6746300296579766,-0.2817571064720843,-0.7711231673091291,-0.9481024765792894,-23.477805696412002
253,0.6499647865564582,-0.2731804840229134,-0.7297469328402847,-0.9661435372241772,-23.10524740312139
254,0.648010067575295,-0.2811035141057449,-0.7597719534071163,-0.9296923647681653,-24.014805997129116
255,0.6825779390649384,-0.278916022291082,-0.7667497735884671,-0.9616758767260568,-23.11567574861587
256,0.6650703179586086,-0.2671150664603333,-0.7532474651441058,-0.9514894864094283,-23.286155171797695
257,0.6493992231963809,-0.2778132636811267,-0.7404971486782046,-0.9538567780409023,-23.42739930604833
258,0.6721276543113048,-0.2737899802502147,-0.7547504475638204,-0.961579282334086,-23.108541116046517
259,0.6781775939662616,-0.2822727666319325,-0.8218046473975746,-0.8938579142814008,-24.725023736783395
260,0.6924223650933632,-0.2718300043395855,-0.7694222925331774,-0.9667882842861915,-22.892262474632354
261,0.7277557207237588,-0.2964706194441623,-0.8361146635247547,-0.9398548897580269,-23.585117824333516
262,0.7403410105626569,-0.2991594300829082,-0.7987154609031765,-0.9997293991489021,-22.291778057798346
263,0.6800503188943191,-0.2926933569967793,-0.7813267576792443,-0.9475719437789121,-23.58567111280967
264,0.6571522954931098,-0.2840864316006919,-0.7586117947601451,-0.9437355707223557,-23.685582193812888
265,0.670538681789934,-0.2828980595144342,-0.7405643692632696,-0.9827274427153039,-22.767020994134082
266,0.6214467875134624,-0.2523100701649819,-0.7362178989990052,-0.9110256800964742,-24.236312562690074
267,0.6411677140794739,-0.252582513234677,-0.7419979001812506,-0.9287432029535191,-23.737919568995537
268,0.6546917779854043,-0.2662747217298835,-0.760889034734069,-0.9288736842407465,-23.82815313119027
269,0.6983498197739374,-0.2665900098544484,-0.7869414389026521,-0.9498855698530296,-23.180910943874874
270,0.6901649593792053,-0.2608099033751575,-0.7385647899629356,-0.9989650760719246,-22.129048883795647
271,0.6476174016040717,-0.2573306222897327,-0.7288988160234127,-0.956058183410346,-23.156065640661147
272,0.6683015907663924,-0.2780423449860778,-0.7816805011992469,-0.9259962869926888,-23.963610180563144
273,0.6973374774187856,-0.2838204618577818,-0.7491837621316617,-1.004938400350847,-22.207865335150835
274,0.6451166680177735,-0.2853465906739223,-0.7690318773551351,-0.9172654904167794,-24.370103590952578
275,0.6504146281019569,-0.2600073101668583,-0.76835672695872,-0.9116327133922836,-24.175636579622054
276,0.6365863920400963,-0.2694105454151159,-0.7381025319091061,-0.9365207631684997,-23.778214080135015
277,0.6301019219597586,-0.2517331359782412,-0.7356580091838495,-0.922339373325042,-23.924872268449878
278,0.6131712290353607,-0.262357390347158,-0.6664286440095948,-1.0007688747414547,-22.440878088500796
279,0.6229245617444775,-0.2751036098275509,-0.6784444722753218,-1.0037191337847629,-22.483126235386674
280,0.6502892978516324,-0.2552484175780808,-0.7475366754611019,-0.9345226504362408,-23.597005572279016
281,0.6477130243680036,-0.256256854523369,-0.7524872884983566,-0.9256804903675665,-23.81996814477656
282,0.6735629933429238,-0.291998923937415,-0.7834662241718937,-0.9370314166886873,-23.845593912241892
283,0.7004867313595831,-0.286246938171822,-0.7668537315526971,-0.9867799818536022,-22.58744564527104
284,0.6815641698210951,-0.2833722293476262,-0.7543597361596416,-0.9784797055470827,-22.810965628308047
