Time_Step,Twist_Linear_X,Twist_Linear_Y,Twist_Angular_Z,radius,deg
40,0.8991242193860661,0.4444456848341725,1.0104137539699896,0.9926366687046949,23.124162916544403
41,0.9084050143340074,0.4333202100533223,1.0161681118915844,0.990448475735503,23.02932510127087
42,0.9084050143340074,0.4074500012155536,1.0290429314006182,0.9674988935307763,23.29017273356322
43,0.9194456521913742,0.435242299694281,1.0290429314006182,0.9885487896718327,23.03984248527372
44,0.9194456521913742,0.4252080199756554,1.0290429314006182,0.9844161680427238,23.039842485273724
45,0.9194456521913742,0.399593756148323,1.0168426824043295,0.985919030848897,22.794749356935952
46,0.9152033556391956,0.4283606481791128,1.0290429314006182,0.9819706862793791,23.135426214173062
47,0.9152033556391956,0.3852319877810365,1.0168426824043295,0.9765284055477201,22.889543445656706
48,0.9152033556391956,0.4523032527152105,1.0168426824043295,1.0039605417484974,22.889543445656695
49,0.9222719842952553,0.3996422182102229,1.0159776554536957,0.9893294013378596,22.71463261726987
50,0.9284591070139844,0.402077627818774,1.0168426824043295,0.9950231007471394,22.595791830030585
51,0.9284591070139844,0.4275776954900531,1.0159776554536957,1.0061081967640952,22.57849942589342
52,0.9222719842952553,0.4046779917980197,1.0159776554536957,0.9913105694293464,22.714632617269874
53,0.9277801201213516,0.3900380584069483,1.0159776554536957,0.990604594086614,22.593363363768425
54,0.9209182160129366,0.3868438791799648,1.0159776554536957,0.9831600413306817,22.744626673834155
55,0.9180017928011432,0.4154609408829434,1.0101891843489017,0.9974749143577067,22.692744750663266
56,0.9180017928011432,0.3840648744127194,1.0050843326367327,0.9900707281732226,22.589614343036935
57,0.9209182160129366,0.4422260772171747,1.0024777435635617,1.019068990317868,22.472631248208383
58,0.912774946489022,0.4118958408277798,0.9937471542439964,1.0077081971986048,22.475357934332468
59,0.912774946489022,0.3794890396966986,0.9937471542439964,0.9947390616156078,22.475357934332468
60,0.912774946489022,0.3879291774120236,0.988904261099075,1.0029179878416623,22.37665234933307
61,0.912774946489022,0.3676242892159264,0.988904261099075,0.9950662597987323,22.376652349333067
62,0.898606976801827,0.2943597615805463,0.9850620338994244,0.959930315947492,22.614649160502385
63,0.898606976801827,0.3120415293273188,0.9816604649905818,0.9690148974811992,22.544383030621482
64,0.8901035583129939,0.3141715182204038,0.9770953805176832,0.9660486294605563,22.642884042661063
65,0.898606976801827,0.339733231302436,0.9816604649905818,0.978631341544061,22.544383030621482
66,0.8901035583129939,0.3087037269082545,0.9816604649905818,0.9597166391208616,22.737932217713954
67,0.8901035583129939,0.2979154296020623,0.9977951090052882,0.9407103807685443,23.072807341904536
68,0.7913430789715817,0.4205929859521649,0.9832377275611524,0.9114488803691009,25.274202548929043
69,0.7913430789715817,0.413816854790135,0.990310302040599,0.9017484528016598,25.433111984444015
70,0.7913430789715817,0.3640397119935104,0.9977951090052882,0.8729867100629045,25.600828273735196
71,0.8014052426434507,0.4215770897963656,1.004559395566444,0.9014162352913911,25.469815205098374
72,0.8082479853339537,0.4182851985521301,0.9977951090052882,0.9120809887361201,25.13202967604538
73,0.8331517886379888,0.4139133261796774,0.990310302040599,0.939406898073027,24.307737437056733
74,0.8331517886379888,0.4382800576662116,0.990310302040599,0.95060971451882,24.307737437056733
75,0.844773947584479,0.4470637319025052,0.990310302040599,0.9651284522605478,24.01133783220243
76,0.8562416667265527,0.4246182874423864,0.9900048041511262,0.9653953497822773,23.718961221649256
77,0.846690533573316,0.3405674364187801,0.9900048041511262,0.9218315717800786,23.956550922858604
78,0.8487844840937874,0.3732131336933998,0.9785605673263196,0.9475270080627698,23.658256093921384
79,0.8562416667265527,0.3878551029376792,0.9809130557970376,0.9582807428868996,23.524896700618523
80,0.8562416667265527,0.3588556834547727,0.980502078232706,0.9468621859430861,23.516110758519744
81,0.8487844840937874,0.4122369082881615,0.980502078232706,0.9623605379961621,23.700025498933353
82,0.8646907961471544,0.3929673202878239,0.9809130557970376,0.9682780192442609,23.31968711969412
83,0.8646907961471544,0.4394901768147001,0.9809130557970376,0.9888440039146641,23.319687119694116
84,0.8598351029988525,0.4088035252698656,0.980502078232706,0.9710022323709763,23.42844475277151
85,0.8466984836345197,0.4081713951128008,0.980502078232706,0.9586394597810836,23.751958181717132
86,0.8410280184532083,0.5086928172880634,0.980502078232706,1.0024477332345623,23.894218337072253
87,0.8394046607538417,0.4416774251433549,0.978349269429798,0.9695046549597145,23.888575519633907
88,0.8394046607538417,0.4317756352141946,0.978349269429798,0.9648334055939285,23.88857551963391
89,0.8394046607538417,0.4518663245195943,0.9748291834189527,0.9779162458123816,23.812199922078673
90,0.8362009558960657,0.431136300584843,0.9748291834189527,0.965095378810894,23.893231834863656
91,0.8394765620334608,0.4357646935588782,0.9735649525422204,0.9715214006402814,23.782936748232352
92,0.841317390042528,0.4447761004509616,0.9793294550249374,0.971737932964577,23.86154445405818
93,0.841317390042528,0.4339555750163739,0.9793294550249374,0.9666233258673222,23.86154445405818
94,0.841317390042528,0.4470746240690119,0.9800818436658694,0.9720902606291573,23.87782713023755
95,0.841317390042528,0.4087007913690579,0.9800818436658694,0.9543436186150407,23.877827130237552
96,0.841317390042528,0.4378961533257735,0.9820262277750956,0.9658149198330835,23.91988717864855
97,0.8418386632779026,0.3975959653531332,0.9844641469237376,0.9456997096373878,23.959411849547394
98,0.8418386632779026,0.4197812623868568,0.992702279429156,0.9476112312639784,24.137092384931996
99,0.8549246175874187,0.4048297702457752,0.992702279429156,0.9528837097641697,23.80898632744529
100,0.8549246175874187,0.396420163448206,0.992702279429156,0.9492890673310771,23.80898632744529
101,0.8555142016237921,0.4217510991474401,0.992702279429156,0.9608350226612816,23.794401258390064
102,0.8555142016237921,0.4315528158049215,0.9844641469237376,0.9733188029591732,23.618635285206377
103,0.8641504289985371,0.407582525838421,1.0083281103455055,0.9475559163978415,23.912519389302297
104,0.8738845618413528,0.4432686714401891,1.0172936080082322,0.9632206677529239,23.8626815620356
105,0.8749878802672262,0.4304884880583239,1.0198739774535888,0.9561508666380922,23.889646522439424
106,0.8906328947207793,0.4341237117126971,1.0083281103455055,0.9826195178494325,23.278157372765566
107,0.9004145921559963,0.4186902551657753,1.0198739774535888,0.9736491979226698,23.287777936353013
108,0.9054567445458204,0.4083701308391163,1.0083281103455055,0.985082627668898,22.93676048676854
109,0.9054567445458204,0.4285092853336688,1.0198739774535888,0.982214057550969,23.171813869986604
110,0.9054567445458204,0.4238030818595008,1.0198739774535888,0.9802490013379004,23.171813869986604
111,0.9203313279099412,0.4165076629076814,1.0063210717317903,1.003846864158175,22.563115052114302
112,0.9199711340998054,0.4278389615805141,1.0063210717317903,1.00821708433725,22.571063262424104
113,0.9199711340998054,0.4174995184001231,1.0063865829699763,1.0038623441985137,22.572385249919765
114,0.9199711340998054,0.3524215223075151,1.0063210717317903,0.978975677369755,22.57106326242411
115,0.9199711340998054,0.3916928393162071,1.0063210717317903,0.9936044324799015,22.571063262424104
116,0.9199711340998054,0.414066648207854,1.0063210717317903,1.0025227720692997,22.571063262424108
117,0.9370407018172756,0.3989910222917455,0.997600545038095,1.0208989678922982,22.026234962076323
118,0.9307413481802008,0.3812717782476501,1.00014977935398,1.0056563261455234,22.212052232593187
119,0.9307413481802008,0.3851109196194229,0.9972984933486062,1.0099970368100308,22.15486213679578
120,0.9307413481802008,0.3662774173221007,0.9968714578088044,1.0033583266426385,22.146292800375154
121,0.9200782194821094,0.4024559684836297,0.9968714578088044,1.0074000375740981,22.377761163732753
122,0.9200782194821094,0.3433869362327868,0.99577392619225,0.9862363972414108,22.35555038600699
123,0.9188391736193194,0.3433869362327868,0.99577392619225,0.9850707321002401,22.382723528925784
124,0.9188391736193194,0.3709294425291604,0.9994436451442972,0.9914370929612082,22.45703096163309
125,0.918093363746738,0.3468545114114555,0.9967284042964442,0.9846506818665349,22.41845572948494
126,0.9146370296582162,0.337266461584117,0.9967284042964442,0.978037968384441,22.494745441240024
127,0.9146370296582162,0.3271315334518809,0.9967284042964442,0.9745667576433509,22.494745441240028
128,0.912362267513024,0.3029502321936544,0.9900498668574544,0.9710064044567854,22.409144270405648
129,0.8506533455952074,0.3883507385276509,0.9967284042964442,0.938177572352611,24.001209838640747
130,0.8506533455952074,0.3534007463781629,0.9900498668574544,0.9303999385815428,23.858396766312218
131,0.8349621775243151,0.4210791200458201,0.9900498668574544,0.9445289082588784,24.255471186502525
132,0.8349621775243151,0.3675141168607585,0.9826669285408436,0.9283568420745439,24.095242571769116
133,0.8286449505429317,0.4233403947629371,0.9826669285408436,0.9469343957083596,24.257822585912105
134,0.8286449505429317,0.3945355777969791,0.9826669285408436,0.9339633586133609,24.257822585912102
135,0.8286449505429317,0.4343979993962027,0.9826669285408436,0.9521065194397379,24.257822585912105
136,0.8394821427908237,0.4229295163176653,0.9826669285408436,0.9565802849878872,23.980169218163258
137,0.8394821427908237,0.4313493350447478,0.9818148925753706,0.961299385453707,23.961718681856482
138,0.8438319346108498,0.4473858864766289,0.9802616436841612,0.974326609056057,23.818482241121554
139,0.8438319346108498,0.4544356528078184,0.9818148925753706,0.9761692383455326,23.852014231341858
140,0.8394821427908237,0.4055031555748875,0.993642728315799,0.9382538945907866,24.217373249845917
141,0.8514548310297135,0.3557193024411607,0.9802616436841612,0.9413546285395773,23.628696343644748
142,0.8629224490284836,0.4112645480732831,0.993642728315799,0.9620309940355225,23.632479898812413
143,0.8704200080291423,0.4045694838906055,0.993642728315799,0.9659886745594639,23.45098041046263
144,0.8704200080291423,0.3740190748450635,0.9972313414498164,0.9500062288026251,23.52648506581874
145,0.8704200080291423,0.4573657022000717,0.9972313414498164,0.9859970838311097,23.526485065818743
146,0.8626070029275666,0.3978308872077006,0.9976988225199784,0.9521174390544699,23.726032967777297
147,0.8626070029275666,0.4053293429586664,0.9995893437188184,0.9534826918813966,23.766012629794265
148,0.8546268730748281,0.4315792095247203,1.007890646813371,0.9499217092557671,24.13939251565672
149,0.8546268730748281,0.3929489837674041,1.007890646813371,0.9332718345457698,24.13939251565672
150,0.8944338176624085,0.3958590260072495,1.007890646813371,0.9704611498511337,23.180711119118236
151,0.8944338176624085,0.4423558421255364,0.9995893437188184,0.9982528849972117,23.009732504232993
152,0.8697138122471658,0.415632267766521,1.0111905343156755,0.9532579961647973,23.83654940824934
153,0.8697138122471658,0.4391201662561507,1.0111905343156755,0.9635015553319327,23.83654940824934
154,0.8618231879546493,0.4242279036793499,0.989170200885734,0.9710939336906836,23.564450397074438
155,0.8618231879546493,0.4927402832215158,0.989170200885734,1.0036086210803976,23.564450397074438
156,0.8618231879546493,0.4781789762393539,0.989170200885734,0.9963840341055565,23.56445039707444
157,0.8586536139737064,0.4720648671026416,0.9857568686878766,0.9940208515261939,23.56923491680608
158,0.8586536139737064,0.4554466368778623,0.989170200885734,0.9826073177759483,23.64190650084619
159,0.8586536139737064,0.4400422059974769,0.989170200885734,0.9754070622214865,23.641906500846186
160,0.8586536139737064,0.3859006969399678,0.9924111042894992,0.9485835200051183,23.710832384388745
161,0.8586536139737064,0.380525948001119,0.9927290356863444,0.9460732139487067,23.71759007005906
162,0.8695023085931359,0.4319485668460277,0.9924111042894992,0.9783072870949098,23.44710243704307
163,0.8695023085931359,0.3925602417650985,0.9927290356863444,0.9609988178441963,23.453802682180115
164,0.8695023085931359,0.4029081835062823,0.9973893141007526,0.9608242606745181,23.551937662159833
165,0.8695023085931359,0.4022676392962978,0.9973893141007526,0.9605544261939529,23.551937662159837
166,0.8710498599137719,0.3957860347883296,1.003830003757603,0.9531016454859729,23.649862372077198
167,0.8710498599137719,0.4236362661183371,1.003830003757603,0.9649093411518495,23.649862372077195
168,0.8812880868323186,0.4274564784351319,1.003830003757603,0.9757462891045615,23.404818166924073
169,0.8825538971830293,0.4606481260023645,1.0042848034500698,0.9912915991828607,23.384307503330007
170,0.8815905550359944,0.4355411776063766,1.003830003757603,0.9795580186029058,23.39765167918666
171,0.8815905550359944,0.4268676414797694,1.003830003757603,0.9757616246503815,23.39765167918666
172,0.8825538971830293,0.4586306398956219,1.0042848034500698,0.9903636677354248,23.384307503330007
173,0.911037634447712,0.4420110763906458,1.0084797702078976,1.0040878387342285,22.81375331363522
174,0.9120810590473808,0.4130057443155303,1.0048712855035835,0.9963783989399955,22.71706967917823
175,0.9162400394938492,0.4338319675068476,1.0048712855035835,1.008843979891312,22.62436217723488
176,0.9301225327844048,0.4042904701290079,1.0048712855035835,1.0092722423309215,22.32003670646906
177,0.9423322074082088,0.4118402986086903,1.0048712855035835,1.0234126522744642,22.058735360331674
178,0.9423322074082088,0.3784424731936677,1.0048712855035835,1.0105617283227142,22.058735360331674
179,0.9457500425050476,0.3838887337243151,0.9991941070769664,1.0215159888137268,21.874162387203626
180,0.9488344594028606,0.4185846923847772,0.9991941070769664,1.0378995854299065,21.809736826326024
181,0.9457500425050476,0.3696638092256113,0.9991267581447312,1.0163157117699537,21.87282713079891
182,0.9376791009452308,0.3544564921110067,0.9991267581447312,1.0033139148953167,22.043124831264517
183,0.9139280892922128,0.4049682577397403,0.995458492571392,1.0041924005679803,22.484630935861794
184,0.891954647262735,0.3729497834355252,0.995458492571392,0.971196418512217,22.981597273973783
185,0.8805247356602826,0.333361447965768,0.9954037350515648,0.9458641255148853,23.24726098276642
186,0.891954647262735,0.3235027261833377,1.0010426122709593,0.9478200471712316,23.097026797500018
187,0.891954647262735,0.3202403007116176,0.9796764186704656,0.9673611143801567,22.65429862850755
188,0.8923579288328926,0.414682062998727,1.0010426122709593,0.982979141257053,23.08768260351675
189,0.8924567926830111,0.3464185684014672,0.9796764186704656,0.9771922515164653,22.64283867735728
190,0.8941804098382853,0.3701787470713096,0.9796764186704656,0.9878529810987725,22.603585758377026
191,0.8924567926830111,0.357335903060045,0.9796764186704656,0.9812797266121203,22.642838677357275
192,0.8923579288328926,0.3645324557934589,0.9897910445121813,0.9738856023040343,22.854972196132
193,0.8790767348696249,0.4063301205436598,0.978571580357702,0.9896486928243569,22.928790088950603
194,0.8650290614912363,0.3759028402249243,0.9897910445121813,0.9529026862018164,23.499735754462115
195,0.8128257632875109,0.4178475587656484,0.9795274717084458,0.933039477964024,24.604647192785244
196,0.8128257632875109,0.4013073598465709,0.9897910445121813,0.9158448933888976,24.831496797255202
197,0.8128257632875109,0.3858498391478923,0.9897910445121813,0.9090390961335227,24.831496797255202
198,0.8182285252700315,0.4396240907268873,0.9904263149946372,0.9378311583346105,24.701093886371993
199,0.8361459002894394,0.4265006234587177,0.9795274717084458,0.9582567118165122,23.996814541105604
200,0.8407180480190877,0.4015074070916385,0.9809813033344597,0.9497359849476276,23.912413535817883
201,0.8390254409286565,0.4519096443720851,0.9809813033344597,0.9714639193970962,23.955229318668092
202,0.8468921777512467,0.3656677804317255,0.9837232689016028,0.9377268321325196,23.816472753530142
203,0.8456432550656893,0.4426262431074614,0.9809813033344597,0.972984069331844,23.788642427871366
204,0.8468921777512467,0.4194370779861042,0.9809813033344597,0.9633905913534545,23.75744841862486
205,0.8468921777512467,0.3680908713801584,0.9774283069388626,0.9447515477407177,23.680885918127128
206,0.8468921777512467,0.4196778548153775,0.9774283069388626,0.9670019137293608,23.680885918127128
207,0.8456432550656893,0.3809623385191297,0.9774283069388626,0.9489123966474878,23.712003509298206
208,0.8363425690743216,0.4246698877907867,0.9757633729622636,0.9612819234482713,23.9099668982576
209,0.8313524863961499,0.3933626098479411,0.9757633729622636,0.9425624809122206,24.03726651182686
210,0.8313524863961499,0.4139166526390735,0.9774283069388626,0.9501410492852286,24.073624816633984
211,0.8313524863961499,0.3987669523089288,0.988004642148804,0.9332368291945832,24.30410585671295
212,0.8313524863961499,0.3253479286862525,0.9930168298008568,0.8990256231947726,24.41304095672286
213,0.8482202615517125,0.4015364649013332,0.9930168298008568,0.9450605700801799,23.982770172383507
214,0.8539856883451515,0.4097462186546447,0.9896432325925366,0.9571102880170478,23.766958016777004
215,0.8539856883451515,0.4121783138743911,0.9930168298008568,0.9549207234354905,23.838958082994893
216,0.858686106887061,0.3785738115931206,0.9896432325925366,0.9482557102591057,23.6511744946784
217,0.8657922045556377,0.4005299209802661,0.9896432325925366,0.9639331033571503,23.47813861853696
218,0.8657922045556377,0.4063339605041012,0.9896432325925366,0.9664101761541753,23.478138618536956
219,0.8657922045556377,0.4129902343889142,0.9896432325925366,0.9692868608291385,23.47813861853696
220,0.8541948941054228,0.4373414644658047,0.9896432325925366,0.969686750798355,23.76178203315812
221,0.8541948941054228,0.4387013261133287,0.989026946215235,0.9709183669230951,23.74862266811353
222,0.8541948941054228,0.4348149724309529,0.989026946215235,0.9691294727619905,23.74862266811353
223,0.8674900316747018,0.3911183914679754,0.9803611237174008,0.9706466416287672,23.240749228550133
224,0.8674900316747018,0.3567246323570149,0.9803611237174008,0.95676169557321,23.240749228550136
225,0.8836167529003696,0.4209273322843462,1.0052264431711877,0.9736646822131804,23.378747781383687
226,0.8872836231071897,0.4168645451344631,0.996173404514982,0.9840964366667924,23.104772517010552
227,0.8872836231071897,0.4107260721385625,1.0052264431711877,0.9726527152010486,23.292447116161256
228,0.8980306155518776,0.3909641757988075,1.0052264431711877,0.9743523299080052,23.042946823962044
229,0.8992331394964248,0.4139020089516211,0.996173404514982,0.9937192815379245,22.829400860862567
230,0.9068500141293546,0.4679686555788429,1.0052264431711877,1.015170438021182,22.841943230159377
231,0.9068500141293546,0.4391468347397102,1.0199074293567183,0.9879177782166038,23.14064147228767
232,0.9108702510744652,0.457011697338512,1.0167050395774189,1.0023457151519888,22.98435136697653
233,0.9129322745834972,0.3950309156235668,1.0167050395774189,0.9783894782395438,22.9378139728769
234,0.9277386509052876,0.4291406925226899,1.0167050395774189,1.0053892307595456,22.60882087200789
235,0.9215359130999414,0.4517246947910482,1.0167050395774189,1.0094334518937405,22.745549548609418
236,0.9215359130999414,0.4134153636210855,1.0207192380915753,0.9895180884390682,22.82616452072672
237,0.9215359130999414,0.4221256914656058,1.0167050395774189,0.9969622696861725,22.745549548609414
238,0.9336354769650684,0.3743475164648541,1.0167050395774189,0.9893609830637792,22.480272402725983
239,0.9299638615410474,0.3880906938283897,1.0165863713417225,0.9912527010963434,22.557779442400783
240,0.9299638615410474,0.4134833008481647,1.020592922493479,0.9972077788302578,22.637730849400835
241,0.9299638615410474,0.3997338665893577,1.0165863713417225,0.9957197473147713,22.557779442400786
242,0.9246011577523726,0.4063236175031994,1.0165863713417225,0.993465663005553,22.67540725889061
243,0.9205443869712988,0.3854271945882395,1.0110466297490637,0.9870721761962737,22.653668832217665
244,0.913714246760804,0.3802883766993675,1.0110466297490637,0.9788800483585978,22.80573466229585
245,0.913714246760804,0.366300842447591,1.0067407281039529,0.9778122224870124,22.7184909902448
246,0.9106809604382584,0.4073726650814669,1.0061960668730894,0.9914999729977125,22.775372695089064
247,0.8866041149211957,0.3754856663304053,0.9995416993710337,0.9632791224440895,23.19054550558928
248,0.8818337564141633,0.3790803705722498,0.987900629621544,0.9716167224239598,23.059763007721724
249,0.8695161371551763,0.3938662480900952,0.987900629621544,0.9662532244703554,23.351641649684748
250,0.8682239341482659,0.3841419702185067,0.9843875871333384,0.9644668676078274,23.30840427650528
251,0.8679053677477853,0.3927096450854806,0.9838772252864788,0.9682282844231417,23.305247912440674
252,0.862325117256854,0.3723661363380404,0.9843875871333384,0.9541846998430177,23.45067693640432
253,0.8577852506258457,0.400426746903762,0.9843875871333384,0.9616590075027673,23.561293902640667
254,0.8560165852930457,0.3686945895516654,0.9754136672412546,0.9555338967704516,23.412725002336412
255,0.851169522197534,0.3743371054039544,0.9843875871333384,0.9445956981287099,23.72426333203442
256,0.849249918006724,0.374798464132584,0.9674885725320872,0.9594713894901988,23.408091464424828
257,0.8299261469259773,0.3722057557456337,0.9674885725320872,0.9401334017679095,23.89267166882618
258,0.8299261469259773,0.364843489200915,0.9674885725320872,0.9370451637322026,23.89267166882618
259,0.8299261469259773,0.3572798025524161,0.9674885725320872,0.9339263745976839,23.89267166882618
260,0.8329610425746607,0.3987513820840321,0.9649391318087284,0.9570408851792666,23.75952177585308
261,0.8366690916987611,0.3660278682184118,0.9649391318087284,0.9464134665089798,23.665817444311852
262,0.8413805244789067,0.4266776619521504,0.9644506533418052,0.9781577392129983,23.537133820465762
263,0.8450367790803643,0.4047429632448906,0.9649391318087284,0.9710097728142629,23.45690128999806
264,0.8450367790803643,0.3890089003453977,0.9649391318087284,0.9640783073421609,23.45690128999806
265,0.8453204238055921,0.4290306844195935,0.973161212739271,0.9741068993770432,23.627874400475832
266,0.8608249581696772,0.4361415682100835,0.9649391318087284,1.0000706381286997,23.072057470087778
267,0.8608249581696772,0.3512014649525046,0.973161212739271,0.9553512175089669,23.24784638574627
268,0.8608249581696772,0.3976715035308986,0.973161212739271,0.9743931848413911,23.247846385746275
269,0.8692331423650256,0.4055237407972981,0.9799067747869862,0.9788426254882067,23.18946193357533
270,0.8608249581696772,0.4182018056197584,0.9799067747869862,0.976657297295749,23.391722119176887
271,0.8692331423650256,0.3723188883816988,0.9799067747869862,0.9650050005231573,23.189461933575327
272,0.8653998912472021,0.4159608069962756,0.9683097656327369,0.9916013356569229,23.03461851402641
273,0.8727977791090072,0.3892699546756403,0.9929257656716672,0.9624798080067021,23.378900816258632
274,0.8653998912472021,0.4356672519435505,0.9924561593500806,0.9762417593757936,23.54713087447221
275,0.8653998912472021,0.4275971847516014,0.9924561593500806,0.9726124918970669,23.54713087447221
276,0.8560204429143767,0.4404081234925037,0.9818792216804912,0.9804345676337397,23.550969340093346
277,0.8242374327147441,0.4197345738897292,0.9924561593500806,0.931987225882572,24.586664967869375
278,0.8206346671651987,0.4687626123457103,0.9818792216804912,0.962523493365,24.449645200216803
279,0.8206346671651987,0.4482207639158815,0.9818792216804912,0.9523199368443188,24.449645200216803
280,0.8124258145443564,0.4564730756906435,0.9818792216804912,0.9490796930674471,24.667392768365133
281,0.8242374327147441,0.4856353540518032,0.9686155722713607,0.9876628178873912,24.063770029910238
282,0.8365054291232681,0.4939067332413618,0.9683108050638192,1.0032260314610462,23.743509990078334
283,0.8429674295588664,0.4076924965359647,0.9686155722713607,0.9667198172160912,23.58804184973003
284,0.871871224243375,0.3608239566116102,0.9686155722713607,0.9741587908576964,22.88779148202743
285,0.880331930135864,0.3608239566116102,0.9780654394634924,0.972745293613474,22.888848297712567
286,0.880331930135864,0.4512076964905297,0.983334387124032,1.005993835698808,22.999356579564456
287,0.880331930135864,0.4342339172000734,0.980154128477948,1.0014776634518137,22.93267700719682
288,0.871871224243375,0.443376710593501,0.983334387124032,0.9947095099350479,23.199033050967053
289,0.8581269528212887,0.4422888144959173,0.9874039868784336,0.9777174668510666,23.61721405021196
290,0.8581269528212887,0.4332871401336792,0.9874039868784336,0.9735745606419863,23.61721405021196
291,0.8694981068064852,0.4277416464396096,0.9883884809690444,0.9803988182026483,23.36236977474994
292,0.8639455492512641,0.4186388482272863,0.9883884809690444,0.9713098391018052,23.496285718094626
293,0.8694981068064852,0.3760488785878098,0.9905377292328168,0.9563824994657661,23.407709137398566
294,0.8694981068064852,0.4410528897655638,0.996226853728069,0.9786565157261299,23.527573886623475
295,0.8639455492512641,0.3999016531985657,0.996226853728069,0.9556157853858516,23.66221288357896
296,0.8639455492512641,0.4473673367828479,0.9974401833865888,0.9753994318523738,23.68785982803585
297,0.8790771159970164,0.4337841969629528,0.996226853728069,0.9839909192305852,23.298668715458916
298,0.8957699667575495,0.4016330178475671,0.9974401833865888,0.984208199796856,22.93468648501421
299,0.8990379249726217,0.430537893133755,0.9974401833865888,0.9993691507132181,22.85990287938562
300,0.906072647563126,0.4280153848134085,0.9965681800252636,1.0055310439671,22.682641987502713
301,0.906072647563126,0.39671143316635,0.9974401833865888,0.9916530053200595,22.700477413532617
302,0.9114429078334816,0.4220368430646083,0.9974401833865888,1.0069896118653296,22.580183919233146
303,0.9253513074260736,0.4002555291071966,0.9965681800252636,1.0116779921087433,22.25661347773867
304,0.9253513074260736,0.3710186714902976,1.0029835189889564,0.9939947264323609,22.385785189088576
305,0.9253513074260736,0.348596315464352,0.9965681800252636,0.9922400760914744,22.25661347773867
